,pathogen,human,interaction
506,Q00687_9HEPC ,COF1_HUMAN ,0
507,Q00687_9HEPC ,PPAC_HUMAN ,0
508,Q00687_9HEPC ,GLRX3_HUMAN ,0
509,Q00687_9HEPC ,FKBP7_HUMAN ,0
510,Q00687_9HEPC ,TATD1_HUMAN ,0
511,Q00687_9HEPC ,S22A7_HUMAN ,0
512,Q00687_9HEPC ,K1C18_HUMAN ,0
513,Q00687_9HEPC ,Q6ZTP6_HUMAN ,0
514,Q00687_9HEPC ,Q95HD8_HUMAN ,0
515,Q00687_9HEPC ,K1C19_HUMAN ,0
516,Q00687_9HEPC ,RB6I2_HUMAN ,0
517,Q00687_9HEPC ,MTAP2_HUMAN ,0
518,Q00687_9HEPC ,IPO4_HUMAN ,0
519,Q00687_9HEPC ,HS71B_HUMAN ,0
520,Q00687_9HEPC ,VPS35_HUMAN ,0
521,Q00687_9HEPC ,D9ZGG2_HUMAN ,0
522,Q00687_9HEPC ,I4AY87_HUMAN ,0
523,Q00687_9HEPC ,E9KL26_HUMAN ,0
524,Q00687_9HEPC ,F1T0F7_HUMAN ,0
525,Q00687_9HEPC ,A8K5I0_HUMAN ,0
526,Q00687_9HEPC ,A8K058_HUMAN ,0
527,Q00687_9HEPC ,B1AQP2_HUMAN ,0
528,Q00687_9HEPC ,C1QBP_HUMAN ,0
529,Q00687_9HEPC ,B0ZBE2_HUMAN ,0
530,O90248_9HEPC ,BAX_HUMAN ,0
531,O90248_9HEPC ,GRB2_HUMAN ,0
532,O90248_9HEPC ,HCK_HUMAN ,0
533,O90248_9HEPC ,LCK_HUMAN ,0
534,O90248_9HEPC ,FYN_HUMAN ,0
535,O90248_9HEPC ,LYN_HUMAN ,0
536,O90248_9HEPC ,RAF1_HUMAN ,0
537,O90248_9HEPC ,FKBP5_HUMAN ,0
538,O90248_9HEPC ,SRCAP_HUMAN ,0
539,O90248_9HEPC ,APOA1_HUMAN ,0
540,O90248_9HEPC ,HNRPK_HUMAN ,0
541,O90248_9HEPC ,P73_HUMAN ,0
542,O90248_9HEPC ,TRAF2_HUMAN ,0
543,O90248_9HEPC ,ASPP2_HUMAN ,1
544,O90248_9HEPC ,IPO5_HUMAN ,0
545,O90248_9HEPC ,BIN1_HUMAN ,0
546,O90248_9HEPC ,LA_HUMAN ,0
547,O90248_9HEPC ,TAF11_HUMAN ,0
548,O90248_9HEPC ,P53_HUMAN ,0
549,O90248_9HEPC ,TBP_HUMAN ,0
550,O90248_9HEPC ,TNR3_HUMAN ,0
551,O90248_9HEPC ,DDX3X_HUMAN ,0
552,O90248_9HEPC ,D0PNI1_HUMAN ,0
553,O90248_9HEPC ,1433B_HUMAN ,0
554,O90248_9HEPC ,1433E_HUMAN ,0
555,O90248_9HEPC ,TRFL_HUMAN ,0
556,O90248_9HEPC ,EP300_HUMAN ,0
557,O90248_9HEPC ,CBP_HUMAN ,0
558,O90248_9HEPC ,B0LPF3_HUMAN ,0
559,O90248_9HEPC ,ANM5_HUMAN ,0
560,O90248_9HEPC ,TTC4_HUMAN ,0
561,O90248_9HEPC ,ACTN1_HUMAN ,0
562,O90248_9HEPC ,IF4A2_HUMAN ,0
563,O90248_9HEPC ,TSN_HUMAN ,0
564,O90248_9HEPC ,Q6AZW6_HUMAN ,0
565,O90248_9HEPC ,ATF6B_HUMAN ,0
566,O90248_9HEPC ,HAOX1_HUMAN ,0
567,O90248_9HEPC ,UBQL1_HUMAN ,0
568,O90248_9HEPC ,TAF9_HUMAN ,0
569,O90248_9HEPC ,KAD6_HUMAN ,0
570,O90248_9HEPC ,FBXL2_HUMAN ,0
571,O90248_9HEPC ,B3KM80_HUMAN ,0
572,O90248_9HEPC ,TBK1_HUMAN ,0
573,O90248_9HEPC ,IKKE_HUMAN ,0
574,O90248_9HEPC ,MAVS_HUMAN ,0
575,O90248_9HEPC ,PSME3_HUMAN ,0
576,O90248_9HEPC ,OAS1_HUMAN ,0
577,O90248_9HEPC ,FKBP8_HUMAN ,0
578,O90248_9HEPC ,VAPB_HUMAN ,0
579,O90248_9HEPC ,PITX1_HUMAN ,0
580,O90248_9HEPC ,VAPA_HUMAN ,0
581,O90248_9HEPC ,APOA2_HUMAN ,0
582,O90248_9HEPC ,CH10_HUMAN ,0
583,O90248_9HEPC ,SUMO2_HUMAN ,0
584,O90248_9HEPC ,THIO_HUMAN ,0
585,O90248_9HEPC ,BASP1_HUMAN ,0
586,O90248_9HEPC ,MPCP_HUMAN ,0
587,O90248_9HEPC ,NPM_HUMAN ,0
588,O90248_9HEPC ,ELAV1_HUMAN ,0
589,O90248_9HEPC ,ADT3_HUMAN ,0
590,O90248_9HEPC ,TPIS_HUMAN ,0
591,O90248_9HEPC ,ENOA_HUMAN ,0
592,O90248_9HEPC ,PLP2_HUMAN ,0
593,O90248_9HEPC ,MARCS_HUMAN ,0
594,O90248_9HEPC ,PRDX1_HUMAN ,0
595,O90248_9HEPC ,PPIA_HUMAN ,0
596,O90248_9HEPC ,STMN1_HUMAN ,0
597,O90248_9HEPC ,NP1L1_HUMAN ,0
598,O90248_9HEPC ,CH60_HUMAN ,0
599,O90248_9HEPC ,UBP19_HUMAN ,0
600,O90248_9HEPC ,GRP78_HUMAN ,0
601,O90248_9HEPC ,MOB1A_HUMAN ,0
602,O90248_9HEPC ,MOB1B_HUMAN ,0
603,O90248_9HEPC ,MIF_HUMAN ,0
604,O90248_9HEPC ,ADT2_HUMAN ,0
605,O90248_9HEPC ,ACTBL_HUMAN ,0
606,O90248_9HEPC ,TBB4B_HUMAN ,0
607,O90248_9HEPC ,TBB5_HUMAN ,0
608,O90248_9HEPC ,IRS4_HUMAN ,0
609,O90248_9HEPC ,SMYD3_HUMAN ,0
610,O90248_9HEPC ,CD81_HUMAN ,0
611,O90248_9HEPC ,AP2M1_HUMAN ,0
612,O90248_9HEPC ,E2AK2_HUMAN ,0
613,O90248_9HEPC ,PML_HUMAN ,0
614,O90248_9HEPC ,MAPK3_HUMAN ,0
615,O90248_9HEPC ,PI4KA_HUMAN ,0
616,O90248_9HEPC ,HAOX2_HUMAN ,0
617,O90248_9HEPC ,FIBB_HUMAN ,0
618,O90248_9HEPC ,DDX5_HUMAN ,0
619,O90248_9HEPC ,HACD3_HUMAN ,0
620,O90248_9HEPC ,CIDEB_HUMAN ,0
621,O90248_9HEPC ,ATF6A_HUMAN ,0
622,O90248_9HEPC ,KCRB_HUMAN ,0
623,O90248_9HEPC ,SPC24_HUMAN ,0
624,O90248_9HEPC ,KLF3_HUMAN ,0
625,O90248_9HEPC ,AMERL_HUMAN ,0
626,O90248_9HEPC ,PCLO_HUMAN ,0
627,O90248_9HEPC ,DUX3_HUMAN ,0
628,O90248_9HEPC ,HMGB2_HUMAN ,0
629,O90248_9HEPC ,R51A1_HUMAN ,0
630,O90248_9HEPC ,ZN239_HUMAN ,0
631,O90248_9HEPC ,AURKA_HUMAN ,0
632,O90248_9HEPC ,FOS_HUMAN ,0
633,O90248_9HEPC ,RCAS1_HUMAN ,0
634,O90248_9HEPC ,MS3L1_HUMAN ,0
635,O90248_9HEPC ,TERF1_HUMAN ,0
636,O90248_9HEPC ,HMGN3_HUMAN ,0
637,O90248_9HEPC ,CNOT8_HUMAN ,0
638,O90248_9HEPC ,NC2A_HUMAN ,0
639,O90248_9HEPC ,PPARG_HUMAN ,0
640,O90248_9HEPC ,SPRR4_HUMAN ,0
641,O90248_9HEPC ,RS28_HUMAN ,0
642,O90248_9HEPC ,WDR5_HUMAN ,0
643,O90248_9HEPC ,SRC8_HUMAN ,0
644,O90248_9HEPC ,RABEK_HUMAN ,0
645,O90248_9HEPC ,MAPK5_HUMAN ,0
646,O90248_9HEPC ,VRK1_HUMAN ,0
647,O90248_9HEPC ,IPPK_HUMAN ,0
648,O90248_9HEPC ,CSK22_HUMAN ,0
649,O90248_9HEPC ,CL045_HUMAN ,0
650,O90248_9HEPC ,TM252_HUMAN ,0
651,O90248_9HEPC ,SLAI2_HUMAN ,0
652,O90248_9HEPC ,FA71C_HUMAN ,0
653,O90248_9HEPC ,MMTA2_HUMAN ,0
654,O90248_9HEPC ,RSRP1_HUMAN ,0
655,O90248_9HEPC ,DEN6B_HUMAN ,0
656,O90248_9HEPC ,F126B_HUMAN ,0
657,O90248_9HEPC ,MRI_HUMAN ,0
658,O90248_9HEPC ,TMA7_HUMAN ,0
659,O90248_9HEPC ,KANL2_HUMAN ,0
660,O90248_9HEPC ,SACA9_HUMAN ,0
661,O90248_9HEPC ,VCY1_HUMAN ,0
662,O90248_9HEPC ,CH033_HUMAN ,0
663,O90248_9HEPC ,NOP16_HUMAN ,0
664,O90248_9HEPC ,CC28A_HUMAN ,0
665,O90248_9HEPC ,APC15_HUMAN ,0
666,O90248_9HEPC ,DEXI_HUMAN ,0
667,O90248_9HEPC ,CLIP4_HUMAN ,0
668,O90248_9HEPC ,IFRD2_HUMAN ,0
669,O90248_9HEPC ,NOL7_HUMAN ,0
670,O90248_9HEPC ,GAPR1_HUMAN ,0
671,O90248_9HEPC ,PRR15_HUMAN ,0
672,O90248_9HEPC ,RL39L_HUMAN ,0
673,O90248_9HEPC ,TB22B_HUMAN ,0
674,O90248_9HEPC ,SP16H_HUMAN ,0
675,O90248_9HEPC ,UBE2S_HUMAN ,0
676,O90248_9HEPC ,RASH_HUMAN ,0
677,O90248_9HEPC ,KDM4D_HUMAN ,0
678,O90248_9HEPC ,DPOLB_HUMAN ,0
679,O90248_9HEPC ,ASXL1_HUMAN ,0
680,O90248_9HEPC ,TRI44_HUMAN ,0
681,O90248_9HEPC ,ELOF1_HUMAN ,0
682,O90248_9HEPC ,P2R3B_HUMAN ,0
683,O90248_9HEPC ,CALU_HUMAN ,0
684,O90248_9HEPC ,SRTD1_HUMAN ,0
685,O90248_9HEPC ,SPXN4_HUMAN ,0
686,O90248_9HEPC ,OTU6B_HUMAN ,0
687,O90248_9HEPC ,INT3_HUMAN ,0
688,O90248_9HEPC ,CCNB3_HUMAN ,0
689,O90248_9HEPC ,DNJC8_HUMAN ,0
690,O90248_9HEPC ,NOC2L_HUMAN ,0
691,O90248_9HEPC ,UBD_HUMAN ,0
692,O90248_9HEPC ,FGF12_HUMAN ,0
693,O90248_9HEPC ,PSMD4_HUMAN ,0
694,O90248_9HEPC ,DC1I1_HUMAN ,0
695,O90248_9HEPC ,HDGR3_HUMAN ,0
696,O90248_9HEPC ,HAP28_HUMAN ,0
697,O90248_9HEPC ,E41LA_HUMAN ,0
698,O90248_9HEPC ,GCC1_HUMAN ,0
699,O90248_9HEPC ,CCNG1_HUMAN ,0
700,O90248_9HEPC ,ECHP_HUMAN ,0
701,O90248_9HEPC ,DDX55_HUMAN ,0
702,O90248_9HEPC ,RL30_HUMAN ,0
703,O90248_9HEPC ,RL29_HUMAN ,0
704,O90248_9HEPC ,SRSF5_HUMAN ,0
705,O90248_9HEPC ,SRSF9_HUMAN ,0
706,O90248_9HEPC ,RL22_HUMAN ,0
707,O90248_9HEPC ,SRP19_HUMAN ,0
708,O90248_9HEPC ,IF1AY_HUMAN ,0
709,O90248_9HEPC ,RL23A_HUMAN ,0
710,O90248_9HEPC ,SART3_HUMAN ,0
711,O90248_9HEPC ,TTLL7_HUMAN ,0
712,O90248_9HEPC ,PIN4_HUMAN ,0
713,O90248_9HEPC ,NCBP3_HUMAN ,0
714,O90248_9HEPC ,NR4A1_HUMAN ,0
715,O90248_9HEPC ,TLR2_HUMAN ,0
716,O90248_9HEPC ,YTDC2_HUMAN ,0
717,O90248_9HEPC ,CHK2_HUMAN ,0
718,O90248_9HEPC ,ATM_HUMAN ,0
719,O90248_9HEPC ,PSA4_HUMAN ,0
720,O90248_9HEPC ,APOB_HUMAN ,0
721,O90248_9HEPC ,STAT1_HUMAN ,0
722,O90248_9HEPC ,SEPT6_HUMAN ,0
723,O90248_9HEPC ,ROA1_HUMAN ,0
724,O90248_9HEPC ,ANXA2_HUMAN ,0
725,O90248_9HEPC ,MYD88_HUMAN ,0
726,O90248_9HEPC ,HS90B_HUMAN ,0
727,O90248_9HEPC ,HS90A_HUMAN ,0
728,O90248_9HEPC ,PSB8_HUMAN ,0
729,O90248_9HEPC ,DICER_HUMAN ,0
730,O90248_9HEPC ,RL7_HUMAN ,0
731,O90248_9HEPC ,RL6_HUMAN ,0
732,O90248_9HEPC ,TBC20_HUMAN ,0
733,O90248_9HEPC ,STING_HUMAN ,0
734,O90248_9HEPC ,PSB4_HUMAN ,0
735,O90248_9HEPC ,CINP_HUMAN ,0
736,O90248_9HEPC ,CEP57_HUMAN ,0
737,O90248_9HEPC ,NDRG1_HUMAN ,0
738,O90248_9HEPC ,F206A_HUMAN ,0
739,O90248_9HEPC ,FRIH_HUMAN ,0
740,O90248_9HEPC ,PTMA_HUMAN ,0
741,O90248_9HEPC ,MGP_HUMAN ,0
742,O90248_9HEPC ,RABP1_HUMAN ,0
743,O90248_9HEPC ,ARAP1_HUMAN ,0
744,O90248_9HEPC ,TACD2_HUMAN ,0
745,O90248_9HEPC ,SFRP4_HUMAN ,0
746,O90248_9HEPC ,AHNK_HUMAN ,0
747,O90248_9HEPC ,CCD86_HUMAN ,0
748,O90248_9HEPC ,SCRB1_HUMAN ,0
749,O90248_9HEPC ,NUCL_HUMAN ,0
750,O90248_9HEPC ,CDN1A_HUMAN ,0
751,O90248_9HEPC ,MX1_HUMAN ,0
752,O90248_9HEPC ,ACSL4_HUMAN ,0
753,O90248_9HEPC ,SMD1_HUMAN ,0
754,O90248_9HEPC ,C1QR1_HUMAN ,0
755,O90248_9HEPC ,K2C8_HUMAN ,0
756,O90248_9HEPC ,VIME_HUMAN ,0
757,O90248_9HEPC ,PCX4_HUMAN ,0
758,O90248_9HEPC ,APOE_HUMAN ,0
759,O90248_9HEPC ,PFD2_HUMAN ,0
760,O90248_9HEPC ,CFAI_HUMAN ,0
761,O90248_9HEPC ,ZG16_HUMAN ,0
762,O90248_9HEPC ,IC1_HUMAN ,0
763,O90248_9HEPC ,VTNC_HUMAN ,0
764,O90248_9HEPC ,CATB_HUMAN ,0
765,O90248_9HEPC ,ANGT_HUMAN ,0
766,O90248_9HEPC ,RAB14_HUMAN ,0
767,O90248_9HEPC ,ZA2G_HUMAN ,0
768,O90248_9HEPC ,MPU1_HUMAN ,0
769,O90248_9HEPC ,SIAT1_HUMAN ,0
770,O90248_9HEPC ,ZNF83_HUMAN ,0
771,O90248_9HEPC ,COF1_HUMAN ,0
772,O90248_9HEPC ,PPAC_HUMAN ,0
773,O90248_9HEPC ,GLRX3_HUMAN ,0
774,O90248_9HEPC ,FKBP7_HUMAN ,0
775,O90248_9HEPC ,TATD1_HUMAN ,0
776,O90248_9HEPC ,S22A7_HUMAN ,0
777,O90248_9HEPC ,K1C18_HUMAN ,0
778,O90248_9HEPC ,Q6ZTP6_HUMAN ,0
779,O90248_9HEPC ,Q95HD8_HUMAN ,0
780,O90248_9HEPC ,K1C19_HUMAN ,0
781,O90248_9HEPC ,RB6I2_HUMAN ,0
782,O90248_9HEPC ,MTAP2_HUMAN ,0
783,O90248_9HEPC ,IPO4_HUMAN ,0
784,O90248_9HEPC ,HS71B_HUMAN ,0
785,O90248_9HEPC ,VPS35_HUMAN ,0
786,O90248_9HEPC ,D9ZGG2_HUMAN ,0
787,O90248_9HEPC ,I4AY87_HUMAN ,0
788,O90248_9HEPC ,E9KL26_HUMAN ,0
789,O90248_9HEPC ,F1T0F7_HUMAN ,0
790,O90248_9HEPC ,A8K5I0_HUMAN ,0
791,O90248_9HEPC ,A8K058_HUMAN ,0
792,O90248_9HEPC ,B1AQP2_HUMAN ,0
793,O90248_9HEPC ,C1QBP_HUMAN ,0
794,O90248_9HEPC ,B0ZBE2_HUMAN ,0
795,Q9YKI3_9HEPC ,BAX_HUMAN ,0
796,Q9YKI3_9HEPC ,GRB2_HUMAN ,1
797,Q9YKI3_9HEPC ,HCK_HUMAN ,0
798,Q9YKI3_9HEPC ,LCK_HUMAN ,0
799,Q9YKI3_9HEPC ,FYN_HUMAN ,0
800,Q9YKI3_9HEPC ,LYN_HUMAN ,0
801,Q9YKI3_9HEPC ,RAF1_HUMAN ,0
802,Q9YKI3_9HEPC ,FKBP5_HUMAN ,0
803,Q9YKI3_9HEPC ,SRCAP_HUMAN ,1
804,Q9YKI3_9HEPC ,APOA1_HUMAN ,0
805,Q9YKI3_9HEPC ,HNRPK_HUMAN ,0
806,Q9YKI3_9HEPC ,P73_HUMAN ,0
807,Q9YKI3_9HEPC ,TRAF2_HUMAN ,0
808,Q9YKI3_9HEPC ,ASPP2_HUMAN ,0
809,Q9YKI3_9HEPC ,IPO5_HUMAN ,1
810,Q9YKI3_9HEPC ,BIN1_HUMAN ,0
811,Q9YKI3_9HEPC ,LA_HUMAN ,0
812,Q9YKI3_9HEPC ,TAF11_HUMAN ,0
813,Q9YKI3_9HEPC ,P53_HUMAN ,0
814,Q9YKI3_9HEPC ,TBP_HUMAN ,0
815,Q9YKI3_9HEPC ,TNR3_HUMAN ,0
816,Q9YKI3_9HEPC ,DDX3X_HUMAN ,0
817,Q9YKI3_9HEPC ,D0PNI1_HUMAN ,0
818,Q9YKI3_9HEPC ,1433B_HUMAN ,0
819,Q9YKI3_9HEPC ,1433E_HUMAN ,0
820,Q9YKI3_9HEPC ,TRFL_HUMAN ,0
821,Q9YKI3_9HEPC ,EP300_HUMAN ,0
822,Q9YKI3_9HEPC ,CBP_HUMAN ,0
823,Q9YKI3_9HEPC ,B0LPF3_HUMAN ,0
824,Q9YKI3_9HEPC ,ANM5_HUMAN ,0
825,Q9YKI3_9HEPC ,TTC4_HUMAN ,0
826,Q9YKI3_9HEPC ,ACTN1_HUMAN ,0
827,Q9YKI3_9HEPC ,IF4A2_HUMAN ,0
828,Q9YKI3_9HEPC ,TSN_HUMAN ,0
829,Q9YKI3_9HEPC ,Q6AZW6_HUMAN ,0
830,Q9YKI3_9HEPC ,ATF6B_HUMAN ,0
831,Q9YKI3_9HEPC ,HAOX1_HUMAN ,0
832,Q9YKI3_9HEPC ,UBQL1_HUMAN ,0
833,Q9YKI3_9HEPC ,TAF9_HUMAN ,0
834,Q9YKI3_9HEPC ,KAD6_HUMAN ,0
835,Q9YKI3_9HEPC ,FBXL2_HUMAN ,0
836,Q9YKI3_9HEPC ,B3KM80_HUMAN ,0
837,Q9YKI3_9HEPC ,TBK1_HUMAN ,0
838,Q9YKI3_9HEPC ,IKKE_HUMAN ,0
839,Q9YKI3_9HEPC ,MAVS_HUMAN ,0
840,Q9YKI3_9HEPC ,PSME3_HUMAN ,0
841,Q9YKI3_9HEPC ,OAS1_HUMAN ,0
842,Q9YKI3_9HEPC ,FKBP8_HUMAN ,0
843,Q9YKI3_9HEPC ,VAPB_HUMAN ,0
844,Q9YKI3_9HEPC ,PITX1_HUMAN ,0
845,Q9YKI3_9HEPC ,VAPA_HUMAN ,0
846,Q9YKI3_9HEPC ,APOA2_HUMAN ,0
847,Q9YKI3_9HEPC ,CH10_HUMAN ,0
848,Q9YKI3_9HEPC ,SUMO2_HUMAN ,0
849,Q9YKI3_9HEPC ,THIO_HUMAN ,0
850,Q9YKI3_9HEPC ,BASP1_HUMAN ,0
851,Q9YKI3_9HEPC ,MPCP_HUMAN ,0
852,Q9YKI3_9HEPC ,NPM_HUMAN ,0
853,Q9YKI3_9HEPC ,ELAV1_HUMAN ,0
854,Q9YKI3_9HEPC ,ADT3_HUMAN ,0
855,Q9YKI3_9HEPC ,TPIS_HUMAN ,0
856,Q9YKI3_9HEPC ,ENOA_HUMAN ,0
857,Q9YKI3_9HEPC ,PLP2_HUMAN ,0
858,Q9YKI3_9HEPC ,MARCS_HUMAN ,0
859,Q9YKI3_9HEPC ,PRDX1_HUMAN ,0
860,Q9YKI3_9HEPC ,PPIA_HUMAN ,0
861,Q9YKI3_9HEPC ,STMN1_HUMAN ,0
862,Q9YKI3_9HEPC ,NP1L1_HUMAN ,0
863,Q9YKI3_9HEPC ,CH60_HUMAN ,0
864,Q9YKI3_9HEPC ,UBP19_HUMAN ,0
865,Q9YKI3_9HEPC ,GRP78_HUMAN ,0
866,Q9YKI3_9HEPC ,MOB1A_HUMAN ,0
867,Q9YKI3_9HEPC ,MOB1B_HUMAN ,0
868,Q9YKI3_9HEPC ,MIF_HUMAN ,0
869,Q9YKI3_9HEPC ,ADT2_HUMAN ,0
870,Q9YKI3_9HEPC ,ACTBL_HUMAN ,0
871,Q9YKI3_9HEPC ,TBB4B_HUMAN ,0
872,Q9YKI3_9HEPC ,TBB5_HUMAN ,0
873,Q9YKI3_9HEPC ,IRS4_HUMAN ,0
874,Q9YKI3_9HEPC ,SMYD3_HUMAN ,0
875,Q9YKI3_9HEPC ,CD81_HUMAN ,0
876,Q9YKI3_9HEPC ,AP2M1_HUMAN ,0
877,Q9YKI3_9HEPC ,E2AK2_HUMAN ,0
878,Q9YKI3_9HEPC ,PML_HUMAN ,0
879,Q9YKI3_9HEPC ,MAPK3_HUMAN ,0
880,Q9YKI3_9HEPC ,PI4KA_HUMAN ,0
881,Q9YKI3_9HEPC ,HAOX2_HUMAN ,0
882,Q9YKI3_9HEPC ,FIBB_HUMAN ,0
883,Q9YKI3_9HEPC ,DDX5_HUMAN ,0
884,Q9YKI3_9HEPC ,HACD3_HUMAN ,0
885,Q9YKI3_9HEPC ,CIDEB_HUMAN ,0
886,Q9YKI3_9HEPC ,ATF6A_HUMAN ,0
887,Q9YKI3_9HEPC ,KCRB_HUMAN ,0
888,Q9YKI3_9HEPC ,SPC24_HUMAN ,0
889,Q9YKI3_9HEPC ,KLF3_HUMAN ,0
890,Q9YKI3_9HEPC ,AMERL_HUMAN ,0
891,Q9YKI3_9HEPC ,PCLO_HUMAN ,0
892,Q9YKI3_9HEPC ,DUX3_HUMAN ,0
893,Q9YKI3_9HEPC ,HMGB2_HUMAN ,0
894,Q9YKI3_9HEPC ,R51A1_HUMAN ,0
895,Q9YKI3_9HEPC ,ZN239_HUMAN ,0
896,Q9YKI3_9HEPC ,AURKA_HUMAN ,0
897,Q9YKI3_9HEPC ,FOS_HUMAN ,0
898,Q9YKI3_9HEPC ,RCAS1_HUMAN ,0
899,Q9YKI3_9HEPC ,MS3L1_HUMAN ,0
900,Q9YKI3_9HEPC ,TERF1_HUMAN ,0
901,Q9YKI3_9HEPC ,HMGN3_HUMAN ,0
902,Q9YKI3_9HEPC ,CNOT8_HUMAN ,0
903,Q9YKI3_9HEPC ,NC2A_HUMAN ,0
904,Q9YKI3_9HEPC ,PPARG_HUMAN ,0
905,Q9YKI3_9HEPC ,SPRR4_HUMAN ,0
906,Q9YKI3_9HEPC ,RS28_HUMAN ,0
907,Q9YKI3_9HEPC ,WDR5_HUMAN ,0
908,Q9YKI3_9HEPC ,SRC8_HUMAN ,0
909,Q9YKI3_9HEPC ,RABEK_HUMAN ,0
910,Q9YKI3_9HEPC ,MAPK5_HUMAN ,0
911,Q9YKI3_9HEPC ,VRK1_HUMAN ,0
912,Q9YKI3_9HEPC ,IPPK_HUMAN ,0
913,Q9YKI3_9HEPC ,CSK22_HUMAN ,0
914,Q9YKI3_9HEPC ,CL045_HUMAN ,0
915,Q9YKI3_9HEPC ,TM252_HUMAN ,0
916,Q9YKI3_9HEPC ,SLAI2_HUMAN ,0
917,Q9YKI3_9HEPC ,FA71C_HUMAN ,0
918,Q9YKI3_9HEPC ,MMTA2_HUMAN ,0
919,Q9YKI3_9HEPC ,RSRP1_HUMAN ,0
920,Q9YKI3_9HEPC ,DEN6B_HUMAN ,0
921,Q9YKI3_9HEPC ,F126B_HUMAN ,0
922,Q9YKI3_9HEPC ,MRI_HUMAN ,0
923,Q9YKI3_9HEPC ,TMA7_HUMAN ,0
924,Q9YKI3_9HEPC ,KANL2_HUMAN ,0
925,Q9YKI3_9HEPC ,SACA9_HUMAN ,0
926,Q9YKI3_9HEPC ,VCY1_HUMAN ,0
927,Q9YKI3_9HEPC ,CH033_HUMAN ,0
928,Q9YKI3_9HEPC ,NOP16_HUMAN ,0
929,Q9YKI3_9HEPC ,CC28A_HUMAN ,0
930,Q9YKI3_9HEPC ,APC15_HUMAN ,0
931,Q9YKI3_9HEPC ,DEXI_HUMAN ,0
932,Q9YKI3_9HEPC ,CLIP4_HUMAN ,0
933,Q9YKI3_9HEPC ,IFRD2_HUMAN ,0
934,Q9YKI3_9HEPC ,NOL7_HUMAN ,0
935,Q9YKI3_9HEPC ,GAPR1_HUMAN ,0
936,Q9YKI3_9HEPC ,PRR15_HUMAN ,0
937,Q9YKI3_9HEPC ,RL39L_HUMAN ,0
938,Q9YKI3_9HEPC ,TB22B_HUMAN ,0
939,Q9YKI3_9HEPC ,SP16H_HUMAN ,0
940,Q9YKI3_9HEPC ,UBE2S_HUMAN ,0
941,Q9YKI3_9HEPC ,RASH_HUMAN ,0
942,Q9YKI3_9HEPC ,KDM4D_HUMAN ,0
943,Q9YKI3_9HEPC ,DPOLB_HUMAN ,0
944,Q9YKI3_9HEPC ,ASXL1_HUMAN ,0
945,Q9YKI3_9HEPC ,TRI44_HUMAN ,0
946,Q9YKI3_9HEPC ,ELOF1_HUMAN ,0
947,Q9YKI3_9HEPC ,P2R3B_HUMAN ,0
948,Q9YKI3_9HEPC ,CALU_HUMAN ,0
949,Q9YKI3_9HEPC ,SRTD1_HUMAN ,0
950,Q9YKI3_9HEPC ,SPXN4_HUMAN ,0
951,Q9YKI3_9HEPC ,OTU6B_HUMAN ,0
952,Q9YKI3_9HEPC ,INT3_HUMAN ,0
953,Q9YKI3_9HEPC ,CCNB3_HUMAN ,0
954,Q9YKI3_9HEPC ,DNJC8_HUMAN ,0
955,Q9YKI3_9HEPC ,NOC2L_HUMAN ,0
956,Q9YKI3_9HEPC ,UBD_HUMAN ,0
957,Q9YKI3_9HEPC ,FGF12_HUMAN ,0
958,Q9YKI3_9HEPC ,PSMD4_HUMAN ,0
959,Q9YKI3_9HEPC ,DC1I1_HUMAN ,0
960,Q9YKI3_9HEPC ,HDGR3_HUMAN ,0
961,Q9YKI3_9HEPC ,HAP28_HUMAN ,0
962,Q9YKI3_9HEPC ,E41LA_HUMAN ,0
963,Q9YKI3_9HEPC ,GCC1_HUMAN ,0
964,Q9YKI3_9HEPC ,CCNG1_HUMAN ,0
965,Q9YKI3_9HEPC ,ECHP_HUMAN ,0
966,Q9YKI3_9HEPC ,DDX55_HUMAN ,0
967,Q9YKI3_9HEPC ,RL30_HUMAN ,0
968,Q9YKI3_9HEPC ,RL29_HUMAN ,0
969,Q9YKI3_9HEPC ,SRSF5_HUMAN ,0
970,Q9YKI3_9HEPC ,SRSF9_HUMAN ,0
971,Q9YKI3_9HEPC ,RL22_HUMAN ,0
972,Q9YKI3_9HEPC ,SRP19_HUMAN ,0
973,Q9YKI3_9HEPC ,IF1AY_HUMAN ,0
974,Q9YKI3_9HEPC ,RL23A_HUMAN ,0
975,Q9YKI3_9HEPC ,SART3_HUMAN ,0
976,Q9YKI3_9HEPC ,TTLL7_HUMAN ,0
977,Q9YKI3_9HEPC ,PIN4_HUMAN ,0
978,Q9YKI3_9HEPC ,NCBP3_HUMAN ,0
979,Q9YKI3_9HEPC ,NR4A1_HUMAN ,0
980,Q9YKI3_9HEPC ,TLR2_HUMAN ,0
981,Q9YKI3_9HEPC ,YTDC2_HUMAN ,0
982,Q9YKI3_9HEPC ,CHK2_HUMAN ,0
983,Q9YKI3_9HEPC ,ATM_HUMAN ,0
984,Q9YKI3_9HEPC ,PSA4_HUMAN ,0
985,Q9YKI3_9HEPC ,APOB_HUMAN ,0
986,Q9YKI3_9HEPC ,STAT1_HUMAN ,0
987,Q9YKI3_9HEPC ,SEPT6_HUMAN ,0
988,Q9YKI3_9HEPC ,ROA1_HUMAN ,0
989,Q9YKI3_9HEPC ,ANXA2_HUMAN ,0
