virusUprot,humanUprot
Q1K9H2,P42766
Q1K9H2,P62314
Q1K9H2,Q9UKM9
Q1K9H2,P62899
Q1K9H2,Q9BYK8
Q1K9H2,Q13595
Q1K9H2,D2CFK9
Q1K9H2,Q8TAE8
Q1K9H2,Q9Y3D9
Q1K9H2,P82664
Q1K9H2,O43390
Q1K9H2,O75569
Q1K9H2,Q13247
Q1K9H2,Q9NUD5
Q1K9H2,Q9NR30
Q1K9H2,O60684
Q1K9H2,Q6PKG0
Q1K9H2,O14559
Q1K9H5,P50990
Q1K9H5,Q6ZRV2
B4URE7,A8K3L7
P03433,B1AHB0
Q1K9H2,P54105
Q1K9H2,Q96DT6
Q1K9H2,Q9HD26
P15682,B2R4P9
P15682,A4FTV9
P15682,Q6FIC5
P15682,B2ZZ89
P15682,E5KTM5
P15682,A7E2E1
P03470,A4D1N4
P05780,A4D177
P15682,A4D177
P05780,A4D1U5
Q20MH0,B2R4W8
P15659,B0ZBD0
Q82506,B0ZBD0
P03427,F4ZW62
P03427,B2R4R9
P03427,A3R0T8
P03427,A2A3R6
P03427,E9KL35
Q1K9H2,Q6PKG0
P03466,Q06787
Q9DLK6,Q14684
I6T1Z2,P27986
B2BUF1,O14646
P03495,A4FTV9
O56264,F4ZW62
P03495,B2R4R0
O56264,B2R4R0
P05780,O43156
Q1K9H5,O95292
P05780,Q96J01
P05780,Q92621
P05780,Q9UI10
P05780,Q9UPT5
P05780,Q12904
P05780,Q9P2E9
P05780,P43307
B4URE7,A4D0Z3
P05780,Q15645
P05780,P62306
P05780,O14893
P05780,O76071
Q1K9H5,P11717
P05780,Q3SY69
P15659,Q02413
P05780,Q9UNS1
P15659,Q562R1
P05780,Q9GZT3
Q1K9H5,P46459
P05780,O43324
P15659,Q7Z3B4
B4URF7,K9JA46
P05780,Q15003
P05777,P34932
Q1K9H5,Q12789
Q1K9H5,P08670
P05780,P60604
B4URF0,B3KNF6
P05780,Q9H3U1
P05780,Q7RTS9
P03496,Q14258
P05780,Q9UI10
P03496,Q14258
P03466,Q53SE7
Q6DP93,A3F769
Q30NB4,A9UGY9
Q67020,Q549M8
P03470,Q86SZ7
P05777,Q86SZ7
P15659,A8K4C8
P03454,A8K4C8
P05777,A8K4C8
P15659,B2R4S9
P03454,E5FQ95
P03454,E9KL30
P03454,B4DJ51
P03454,B2ZZ89
P03454,A2A3R6
P03454,F1T0G5
P03454,A3R0T8
P05780,A4D0Z3
P03470,A8K7B7
Q20MH0,A8K7B7
P15659,A8K7B7
P15682,B2R4R9
Q82506,B2R6F3
P03430,B2R4W8
P03430,B2ZZ89
P03430,B2RDW1
Q20MH0,A2A3R6
P05780,B2R4W8
P15682,B2R4W8
P15682,B0ZBD0
Q20MH0,B0ZBD0
P03496,O95786
Q67020,Q549M8
P15659,Q7Z3B4
P03496,A3F769
P03496,Q14258
P03495,B2R4S9
O56264,B2R4S9
Q9WPI5,D2JYH4
Q9WPI5,A4FTV9
Q9WPI5,F4ZW62
P03496,D0PNI1
O56264,D0PNI1
O56264,A4FTV9
O56264,B2R491
Q0HD54,B0ZBD0
Q67020,Q549M8
A4ZNR3,P27986
Q20MD0,O15131
Q20MD0,P52292
B4URF0,A4D1N4
Q1K9H5,Q9ULT8
P05780,Q9UNL2
P05780,Q9H9E3
P05780,Q9UQE7
P05780,Q96CW5
P05780,P54136
P05780,P39656
P05780,Q8N335
P05780,Q5T9A4
Q1K9H5,Q53G26
P05780,Q5SRE5
P05780,Q9UI26
P05777,O43815
P05777,P06454
P05777,Q13033
P05780,Q9HCN4
P05780,O00410
P05780,P00338
P05780,P68032
Q1K9H5,O75439
Q1K9H5,P48556
P05780,Q96QU8
Q1K9H5,Q07812
P05780,Q7L1Q6
P05780,Q16637
P05780,Q9Y3Z3
Q1K9H2,Q96DU9
Q1K9H2,Q13151
Q1K9H2,O43439
Q1K9H2,Q07955
Q1K9H2,P61247
Q1K9H2,P82673
Q1K9H2,Q9Y2R5
Q1K9H2,Q4G0J3
Q1K9H2,Q9NUL3
Q1K9H2,B2R6F3
Q1K9H2,P51398
Q1K9H2,P07737
Q1K9H2,A3R0T8
Q1K9H2,Q9P015
Q1K9H2,P52298
P15659,Q549M8
P05780,Q9Y6E2
Q1K9H5,A8K7B7
Q1K9H2,Q96EL3
Q1K9H2,Q15050
P05780,Q8WXD5
B4URF0,Q6FGM0
P05780,Q96P70
P05780,P51648
P05780,O15397
Q1K9H5,Q96A33
B4URF7,Q53G26
P05777,Q92542
P15659,Q32MZ4
Q1K9H2,O94986
Q1K9H2,Q8WXF7
Q1K9H2,P34949
P15659,Q549M8
P05780,Q658J6
P05780,Q549N5
P15682,A3RJH1
P15682,B2R7W3
P15682,A2RUM7
P15659,F4ZW62
P05777,F4ZW62
P05777,D2CFK9
P05777,A3RJH1
P05777,Q53G26
P05777,B2ZZ89
P05777,A4D1N4
P03470,B2ZZ89
P03470,A3RJH1
P03470,E5KNY5
P03470,K9JA46
P03470,Q5W009
P03470,E7DVW5
P03470,E9KL30
P03470,A8KAH9
P03470,A3R0T8
P03470,D9YZV4
P03470,A8K401
P05780,Q6FHY4
P15659,Q549M8
P05777,Q548N1
P05777,A8K7B7
P05780,B3KNF6
H9XIJ5,O00629
Q82506,Q9BUJ2
H9XIJ5,O00629
H9XIJ5,O00629
P15659,Q549M8
Q6DP93,A3F769
Q0HD54,A3KPC7
D1LN35,Q549M8
P03496,F1T0G5
P03496,O95793
P05780,Q02978
P05780,Q969Z0
P05780,O75155
P05780,Q5C9Z4
P05780,P10589
Q1K9H5,Q6P5R6
P05777,P81605
P05780,P41252
Q1K9H5,B0LPF3
B2R7W3,Q194T2
Q1K9H5,P84996
Q1K9H5,Q9BPZ7
Q1K9H5,P55735
Q1K9H5,P61165
Q1K9H5,Q14165
Q1K9H5,Q00610
Q1K9H5,Q9NQC3
Q1K9H5,Q8IZ81
Q1K9H5,P61163
Q1K9H5,O95816
Q1K9H5,Q06830
Q1K9H5,Q9Y5Q9
Q1K9H5,Q14315
Q1K9H5,P60842
P05780,Q63HN8
P05780,P68133
P05780,Q9Y3F4
P05780,Q15386
P05780,Q8WVR3
P05780,O14787
Q1K9H5,O95071
P05780,Q8WVX9
Q1K9H5,P60903
A3RJH1,Q194T2
Q1K9H5,P10515
P05780,A4D0P7
P05780,Q13535
P03495,P05161
Q82506,A2A3R6
P05780,A8K2M0
P05780,B0YIW5
P03470,B0YIW5
P15682,E9KL35
P05777,E9KL35
P15659,B2R491
Q82506,B2R491
P03470,B2R491
P03428,K9JA46
P03454,B0ZBD0
P15659,B2R4W8
P15682,D2CFK9
P15682,A3R0T8
P15682,E5KTA5
P05780,A4D2P1
P03427,K9JA46
P03427,A2RUM7
P03427,B0S7P4
P03470,B2R6F3
P03454,B2R6F3
H9XIJ5,O60684
P03428,K9JA46
P03495,P05161
H9XIJ5,O60684
H9XIJ5,O60684
P03496,B4DJ51
P03495,P05161
A8C8W5,E9KL35
P05777,E9KL35
P05780,P48735
P05780,Q92990
P05780,Q93008
P05780,P18825
Q1K9H5,Q9HCU5
Q1K9H5,P49720
P05780,P50991
P05780,Q86SZ2
P05780,Q86UT6
P05780,Q96HS1
P05780,Q8N1F7
P05780,Q9NWW5
P05780,O43264
P05780,Q9H900
P05780,Q9HAV4
P05780,Q6NZ67
P05780,Q9BSJ2
P05780,P35249
P05780,P52292
P05780,Q01813
P05780,P62304
P05780,Q8WXE1
P05780,Q8IUR0
P05780,Q8TCG1
P05780,Q96JB2
P05780,Q9H3N1
P05780,Q6P3X3
P05780,Q13395
P15659,Q9Y241
P15659,P35900
P15659,P51570
P15659,O75569
Q1K9H5,Q96PU8
Q1K9H5,P49321
P05780,Q9P2J5
P05780,Q3ZCQ8
P05780,Q6NXE6
P05780,Q14974
Q1K9H5,Q5H9R7
P05777,Q92764
P05780,P52701
P05780,Q9Y3D0
P05780,Q5JPH6
P05780,Q9P035
P05780,Q7Z4Q2
Q1K9H5,O95905
Q1K9H5,Q10713
Q1K9H5,P78371
P05780,O14929
Q1K9H5,P23526
F8WC89,Q194T2
Q1K9H5,Q9NRX5
A3F769,Q194T2
P05780,Q96Q05
P05780,E9KL44
Q1K9H5,P09543
Q1K9H5,P54709
B4URE7,A4D1U5
Q1K9H5,A0A0A0MRK1
P05780,Q9UBB6
P05780,Q14232
Q1K9H5,P54886
P15659,P35658
P15659,O75569
P15659,P61457
P15659,Q49A26
P03433,E9PAJ1
Q82506,A4D177
P03470,F4ZW62
P03430,F4ZW62
P03430,B2R6F3
P03430,E9KL30
P03430,A8K4C8
P03430,B4DJ51
P03430,A2RUM7
P15659,A3R0T8
P15659,A2A3R6
P15659,Q53G26
P05780,F1T0G5
P05777,B2R4S9
P03470,B2R4S9
P03454,D0PNI1
P03427,B2RDW1
P05780,B2RDW1
P03470,B2RDW1
P05780,E9KL44
Q99AU3,O95786
P03495,A8ASI8
P15659,O75569
Q99AU3,O95786
P03496,F4ZW62
Q9WPI5,D0PNI1
Q9WPI5,B2R4R0
O56264,Q549M8
O56264,A3F769
Q0HD54,A4FTV9
P03466,P52294
Q20MD0,O00629
P05780,A8K401
Q1K9H5,O60830
P15659,P12004
P05780,Q5T4S7
Q1K9H5,O75381
Q1K9H5,P31930
P05780,O75251
P05780,P56182
P05780,B1ALW7
P05780,Q9H840
Q1K9H5,Q6YN16
P05780,Q9H857
P05780,Q9NU22
Q1K9H5,P13797
P05780,Q9UPU5
P05780,O43617
P05777,Q9Y3B7
P05780,Q8NI27
P05780,P17812
Q1K9H5,P11586
P05780,Q5VYK3
Q1K9H5,P63241
P05780,Q9UP83
P05780,Q92538
P05780,Q14139
P05780,Q8TED1
P15659,O15287
P15659,Q15365
B4URF7,E9KL30
Q82506,O00459
Q194T2,Q96EY8
Q194T2,Q9NNW5
Q194T2,Q9C0J8
Q194T2,A6NKF1
Q194T2,P38159
Q194T2,Q92569
Q194T2,O00459
Q194T2,P27986
Q194T2,P42338
Q194T2,O15018
Q194T2,Q5JVF3
Q194T2,P07237
Q194T2,P13674
Q194T2,Q9HCE1
Q194T2,O60318
Q194T2,Q14145
Q194T2,O60812
Q194T2,Q6UN15
Q194T2,Q6V0I7
Q194T2,Q8NCA5
Q194T2,Q9BUP0
Q194T2,Q92499
Q194T2,Q12996
Q194T2,P33240
Q194T2,O95639
Q194T2,Q9UKF6
Q194T2,Q9P2I0
Q194T2,Q10570
Q194T2,P31327
Q194T2,Q9Y3I0
Q194T2,Q8TCU4
Q194T2,O15294
Q194T2,Q96PV6
Q194T2,Q9NPA8
Q194T2,P61962
Q194T2,Q9Y224
Q194T2,P53007
Q194T2,Q86UA1
Q194T2,Q13425
Q194T2,O94885
Q194T2,Q15365
Q194T2,Q9Y2I1
Q194T2,Q92526
Q194T2,Q5SRD1
Q194T2,Q9Y4D8
Q194T2,O95379
Q194T2,Q9P0K7
Q194T2,Q9UHV9
Q194T2,P55084
P03427,Q9BUQ8
P03427,Q5T890
P03427,Q96QL0
P03427,Q5R3I4
P03427,P32298
P03427,Q9ULD4
P03427,Q9UKU0
P03427,Q9UJS0
P03427,Q9UHC7
P03427,Q9NXZ2
P03427,Q9NRW1
P03427,Q9HC62
P03427,Q9H5N1
P03427,Q9H2D6
P03427,Q9BYC5
P03427,Q9BWT3
P03427,Q9BQA1
P03427,Q96RR1
P03427,Q96RL8
P03427,Q96JM3
P03427,Q96CG3
P03427,Q96AQ8
P03427,Q8TB52
P03427,Q8IVL1
P03427,Q8NEM8
P03427,Q8NEE8
P03427,Q8ND71
P03427,Q8J014
P03427,Q8IZ69
P03427,Q86VQ0
P03427,Q86VD7
P03427,Q6ZWL3
P03427,Q6ZV73
P03427,Q6ZN84
P03427,Q6XUX3
P03427,Q6Q0C0
P03427,Q6NVV8
P03427,Q6FHH0
P03427,Q68DK2
P03427,Q66K75
P03427,Q5VTQ0
P03427,Q5VTH9
P03427,Q5R372
P03427,Q59FY4
P03427,Q53GS7
P03427,Q1RLM6
P03427,Q14BN4
P03427,Q14974
P03427,Q12905
P03427,Q12901
P03427,P68371
P03427,P68363
P03427,P62917
P03427,P54136
P03427,P52732
P03427,P51659
P03427,P50990
P03427,P48643
P03427,P46459
P03427,P42696
P03427,P26440
P03427,P23396
P03427,P19338
P03427,P19320
P03427,P18206
P03427,P14136
P03427,P13639
P03427,P11387
P03427,P11142
P03427,P11021
P03427,P0DMV8
P03427,P08238
P03427,P06748
P03427,O76039
P03427,O75928
Q0A2H0,A9UGY9
P03485,E9KL35
Q20MD2,Q53SE7
P15659,P06396
P05780,D1MGQ2
P03470,A2RUM7
P03470,A4FTV9
P03470,B2R4W8
P05777,Q549C5
P05780,Q5T4S7
P05777,B0YJ88
P03430,B0ZBD0
P03430,B2R4S9
P03430,B2R491
P03430,A4FTV9
P03430,D2CFK9
P03430,K9JA46
P03431,K9JA46
P03454,A2RUM7
P03454,A8K401
P05777,K9JA46
P05777,A2A3R6
P05777,B1AHB0
P05777,A2RUM7
P05777,A8KAH9
P05777,A8K3L7
P03470,Q53G26
P03470,Q658J6
P03470,A8K4C8
Q82506,A8K4C8
P05780,A8K4C8
P15659,B4DJ51
P15659,Q5W009
Q82506,P52948
P15659,Q15365
Q9WPI5,A3KPC7
O56264,A3KPC7
P03496,K9JA46
Q20NX5,P46109
Q99AU3,P46109
Q1K9H2,P10412
Q20MH8,P10589
Q1K9H5,P10599
Q1K9H5,P10809
Q1K9H5,P12956
Q20MH8,P14324
Q20MH8,P14868
Q20MH8,P16615
Q1K9H2,P16989
Q1K9H5,P17612
Q20MH8,P17812
Q20MH8,P17858
Q1K9H5,P17980
Q1K9H5,P18031
Q1K9H5,P18621
Q20MH8,P18825
Q1K9H5,P20618
Q20MH8,P21964
Q1K9H5,P22314
Q1K9H5,P24534
Q1K9H5,P25787
Q1K9H5,P28070
Q20MH8,P28799
P03427,P49411
P03452,P12235
P03468,P12235
P03496,P12235
P03428,P12236
P03431,P12236
P03433,P12236
P03452,P12236
P03468,P12236
P03496,P12236
P03508,P12236
P03452,P12814
P03468,P12814
P03508,P12814
P03496,P15121
P03468,P18085
P03427,O60826
P03427,O60447
P03427,O43395
P03427,O43167
P03427,O14744
P03427,O00571
P03427,O00505
P03427,D3DTH7
P03427,B3GQS7
P03427,B0YJC5
P03427,A8MW92
P03427,A6NK53
P03427,A6NI56
P03427,A5YP36
P03427,A0A024R0Q3
P03427,Q92878
P03427,Q9Y592
P03427,P43304
P03427,A8K979
P03427,P78324
P03427,Q9Y6K8
P03427,Q9Y5K6
P03427,Q9Y5B0
P03427,Q9Y240
P03427,Q9P2J8
P03427,Q9NSY0
P03427,Q9NQZ5
P03427,Q9NPB1
P03427,Q9H7E2
P03427,Q9BZ63
P03427,Q9BX69
P03427,Q9BUP3
P03427,Q96RE1
P03427,Q96PP8
P03427,Q96M69
P03427,Q96JE9
P03427,Q96I65
P03427,Q96I23
P03427,Q96DZ5
P03427,Q96AX2
P03427,Q8TE49
P03427,Q8TDX6
P03427,Q8NE79
P03427,Q8N4X5
P03427,Q8IZY2
P03427,Q8IZ26
P03427,Q8IYI6
P03427,Q86YB2
P03427,Q86UX7
P03427,Q7Z419
P03427,Q70EK9
P03427,Q6ZS94
P03427,Q6ZP65
P03427,Q6ZMI0
P03427,Q6IPN6
P03427,Q6DKK2
P03427,Q5VTE0
P03427,Q58F21
P03427,Q49A88
P03427,Q3LIF1
P03427,Q3LFD5
P03427,Q14964
P03427,Q13795
P03427,Q13439
P03427,Q12931
P03427,Q07866
P03427,Q00013
P03427,P78368
P03427,P43686
P03427,P35998
P03427,P30291
P03427,P22492
P03427,P67809
P03427,P62191
P03427,P49761
P03427,P49411
P03427,P02679
P03427,P00742
P03427,O75688
P03427,O60825
P03427,O60547
P03427,O60282
P03427,O15119
P03427,O14709
P03427,H0UI45
P03427,B7ZMM1
P03427,B7ZM74
P03427,B7ZM21
P03427,A8K8P3
P03427,A0MZ66
P03427,A0A024R382
P03427,Q86UT6
P03427,P49411
Q464B3,P11940
Q20MD0,P19338
Q1K9H5,P30153
Q1I2B2,P31153
Q1K9H2,P31942
Q1K9H5,P33993
Q20MH8,P34949
Q20MH8,P35232
Q20MH8,P35249
Q1I2B2,P35900
Q1K9H5,P35998
Q1K9H5,P36957
Q20MH8,P38606
Q20MH8,P39656
Q20MH8,P40616
Q1K9H5,P40855
Q20MH8,P40855
Q20MH8,P40939
Q20MH8,P41252
Q20MH8,P42345
Q20MH8,P42356
Q20MH8,P42695
Q20MH8,P42704
Q20MH8,P43003
Q20MH8,P43307
Q20MH8,P43487
Q1K9H5,P43686
Q1K9H2,P46781
Q1K9H5,P46781
Q20MH8,P46977
Q20MH8,P47897
Q20MH8,P48553
Q20MH8,P48735
Q1K9H5,P49721
Q20MH8,P49756
Q20MH8,P49770
Q20MH8,P50454
Q20MH8,P50748
Q20MH8,P50991
Q1K9H5,P51148
Q1I2B2,P51570
Q20MH8,P51617
Q20MH8,P51648
Q20MH8,P52292
Q20MH8,P52701
Q20MH8,P53985
Q20MH8,P54136
Q20MH8,P55060
Q1K9H5,P55209
Q20MH8,P55786
Q20MH8,P56182
Q20MH8,P56192
Q20MH8,P57088
Q20MH8,P57678
Q20MH8,P60604
Q1K9H5,P60900
Q1K9H5,P62195
Q20MH8,P62304
Q20MH8,P62306
Q20MH8,P62314
Q1K9H5,P62714
Q1K9H5,P62979
Q1K9H5,P62993
Q1K9H5,P63104
Q1K9H5,P63244
Q1K9H5,P67775
Q20MH8,P68032
Q20MH8,P68133
Q20MH8,P78527
Q20MH8,P83436
Q1K9H2,P84103
Q1K9H2,Q01130
Q20MH8,Q01813
Q1I2B2,Q02413
Q20MH8,Q02978
Q1K9H5,Q04917
Q1K9H5,Q07065
Q1K9H5,Q08945
Q20MH8,Q08AM6
Q1K9H2,Q09161
Q20MH8,Q12769
Q20MH8,Q12904
Q1K9H5,Q13049
Q20MH8,Q13144
Q1K9H2,Q13148
Q20MH8,Q13155
Q1K9H2,Q13243
Q1I2B2,Q13283
Q20MH8,Q13395
Q1K9H2,Q13405
Q20MH8,Q13505
Q20MH8,Q13535
Q1K9H5,Q13617
Q20MH8,Q13620
Q1I2B2,Q14112
Q20MH8,Q14139
Q20MH8,Q14232
Q20MH8,Q14746
Q20MH8,Q14974
Q20MH8,Q15003
Q20MH8,Q15046
Q20MH8,Q15054
Q20MH8,Q15058
Q1K9H5,Q15185
Q1K9H2,Q15287
Q20MH8,Q15386
Q20MH8,Q15392
Q20MH8,Q15645
Q1K9H2,Q16540
Q20MH8,Q16563
Q20MH8,Q16637
Q1K9H5,A8KAG1
Q20MH8,Q29RF7
Q20MH8,Q3SY69
Q20MH8,Q3ZCQ8
Q20MH8,Q4VXU2
Q1I2B2,Q562R1
Q20MH8,Q5C9Z4
Q20MH8,Q5JPH6
Q20MH8,Q5JTZ9
Q20MH8,Q5SRE5
Q20MH8,Q5T4S7
Q20MH8,Q5T9A4
Q20MH8,Q5UIP0
Q20MH8,Q5VYK3
Q20MH8,Q63HN8
Q20MH8,Q68E01
Q20MH8,Q6JQN1
Q1I2B2,Q6KB66
Q20MH8,Q6NXE6
Q20MH8,Q6NZ67
Q20MH8,Q6P2E9
Q20MH8,Q6P3X3
Q20MH8,Q6PJG6
Q20MH8,Q6YHU6
Q20MH8,Q6ZRP7
Q20MH8,Q7L1Q6
Q20MH8,Q7RTS9
Q20MH8,Q7Z3E5
Q20MH8,Q7Z3U7
Q20MH8,Q7Z4Q2
Q1K9H5,Q7Z6Z7
Q20MH8,Q86SZ2
Q1K9H5,Q86UE4
Q20MH8,Q86UT6
Q20MH8,Q86VP6
Q20MH8,Q86XI2
Q20MH8,Q86Y56
P03428,P30837
P03452,P30837
P03468,P30837
P03496,P30837
P06821,P30837
P03431,P42330
P03508,P42330
P03468,P48960
P03452,P51648
P03431,P53396
P06821,P53396
P03468,P61163
P06821,P61163
P03496,P61204
P03428,P63104
P03433,P63104
P03452,P63104
P03468,P63104
P03496,P63104
P03508,P63104
P06821,P63104
P06821,P63151
P03468,P84085
P06821,Q04917
P03431,Q09666
P03452,Q09666
P03496,Q09666
P03508,Q09666
P06821,Q09666
P03428,Q12797
P03431,Q12797
P03468,Q12904
P03452,Q13015
P03468,Q13015
P03496,Q13015
P03452,Q15758
P03468,Q15758
P03452,Q86SJ2
P03468,Q86SJ2
Q1K9H2,Q01130
Q20MH8,Q5T4S7
Q20NX5,P46108
Q20MH8,P06493
Q20MH8,P06733
Q20MH8,P07814
Q1K9H5,P07900
Q20MH8,P08237
Q20MH8,P08574
Q1K9H2,P08621
Q1K9H2,P10155
P06821,B4DGU4
P06821,E5RHG8
P06821,E7EU96
P06821,G5E9A6
P06821,O00148
P06821,O00159
P06821,O00231
P06821,O00232
P06821,O00483
P06821,O00487
P06821,O14967
P06821,O15091
P06821,O15173
P06821,O15228
P06821,O15269
P06821,O15355
P06821,O15372
P06821,O43237
P06821,O43242
P06821,O43795
P06821,O60313
P06821,O75489
P06821,O75643
P06821,O76003
P06821,O94906
P06821,O95232
P06821,O95470
P06821,O95816
P06821,P00367
P06821,P01111
P06821,P04181
P06821,P04843
P06821,P05023
P06821,P07237
P06821,P08237
P06821,P08574
P06821,P08729
P06821,P09382
P06821,P0DI81
P06821,P10909
P06821,P11177
P06821,P11216
P06821,P11586
P06821,P11940
P06821,P12004
P06821,P12931
P06821,P14625
P06821,P14923
P06821,P16615
P06821,P17812
P06821,P20339
P06821,P21912
P06821,P22061
P06821,P22102
P06821,P22314
P06821,P24752
P06821,P25205
P06821,P26641
P06821,P30041
P06821,P30048
P06821,P31949
P06821,P33176
P06821,P33993
P06821,P34932
P06821,P35221
P06821,P35232
P06821,P35606
P06821,P35998
P06821,P39019
P06821,P41250
P06821,P42166
P06821,P43246
P06821,P43686
P06821,P46781
P06821,P47755
P06821,P47756
P06821,P48553
P06821,P48643
P06821,P49327
P06821,P49458
P06821,P50402
P06821,P50570
P06821,P51148
P06821,P51153
P06821,P51571
P06821,P51970
P06821,P52701
P06821,P52907
P06821,P53618
P06821,P53621
P06821,P54136
P06821,P55010
P06821,P55084
P06821,P56537
P06821,P56545
P06821,P57740
P06821,P60228
P06821,P60842
P06821,P60903
P06821,P60953
P06821,P61020
P06821,P61026
P06821,P62081
P06821,P62191
P06821,P62195
P06821,P62244
P06821,P62826
P06821,P62861
P06821,P62873
P06821,P62879
P06821,P63000
P06821,P63167
P06821,P63241
P06821,P63244
P06821,P84095
P06821,P98175
P06821,Q00535
P06821,Q00610
P06821,Q01813
P06821,Q03169
P06821,Q06210
P06821,Q09028
P06821,Q12769
P06821,Q12931
P06821,Q13049
P06821,Q13148
P06821,Q13200
P06821,Q13263
P06821,Q13509
P06821,Q14004
P06821,Q14008
P06821,Q14160
P06821,Q14204
P06821,Q14244
P06821,Q14318
P06821,Q14697
P06821,Q14764
P06821,Q15008
P06821,Q15029
P06821,Q15046
P06821,Q15149
P06821,Q15370
P06821,Q16401
P06821,Q16531
P06821,Q16555
P06821,Q2TB90
P06821,Q3ZCQ8
P06821,Q53GQ0
P06821,Q5H9R7
P06821,Q5SWX8
P06821,Q5T160
P06821,Q6P1M0
P06821,Q6P2E9
P06821,Q6UB35
P06821,Q6ZRP7
P06821,Q70CQ2
P06821,Q7Z2W4
P06821,Q7Z392
P06821,Q7Z6Z7
P06821,Q86SZ2
P06821,Q86U38
P06821,Q86UT6
P06821,Q86YV9
P06821,Q8IUR0
P06821,Q8IV08
P06821,Q8IWB1
P06821,Q8IXH7
P06821,Q8IXI2
P06821,Q8IY17
P06821,Q8IYU8
P06821,Q8N163
P06821,Q8N5Z5
P06821,Q8NBS9
P06821,Q8NE86
P06821,Q8NF37
P06821,Q8NI27
P06821,Q8TEX9
P06821,Q8WUY1
P06821,Q8WXE1
P06821,Q92499
P06821,Q92621
P06821,Q969Z0
P06821,Q96AD5
P06821,Q96CS3
P06821,Q96EY1
P06821,Q96JJ7
P06821,Q96Q05
P06821,Q99541
P06821,Q99653
P06821,Q9BPW8
P06821,Q9BQ70
P06821,Q9BQA1
P06821,Q9BRK5
P06821,Q9BZH6
P06821,Q9C005
P06821,Q9C0C2
P06821,Q9H4A6
P06821,Q9H4I3
P06821,Q9H5Q4
P06821,Q9H900
P06821,Q9HBH0
P06821,Q9NP72
P06821,Q9NU22
P06821,Q9NVJ2
P06821,Q9NXV2
P06821,Q9NYU2
P06821,Q9NZM1
P06821,Q9P032
P06821,Q9P2E9
P06821,Q9P2J5
P06821,Q9P2N5
P06821,Q9UBF2
P06821,Q9UBS4
P06821,Q9UBV2
P06821,Q9UJX2
P06821,Q9UJZ1
P06821,Q9UKK3
P06821,Q9UKM7
P06821,Q9UL15
P06821,Q9ULT8
P06821,Q9UNM6
P06821,Q9UPN7
P06821,Q9UQ35
P06821,Q9Y230
P06821,Q9Y265
P06821,Q9Y3E5
P06821,Q9Y3F4
P06821,Q9Y5V3
P06821,Q9Y605
P06821,Q9Y678
P06821,Q9Y6G9
P06821,Q9Y6N5
P03433,P07355
P03468,P07355
P03508,P07355
P06821,P07355
P03431,P08195
P03433,P08195
P03452,P08195
P03468,P08195
P03496,P08195
P06821,P08195
P03428,B4DLN1
P03428,B4E022
P03428,B7Z9L0
P03428,C9J2Y9
P03428,E5RI99
P03428,E9PH82
P03428,F5H5U2
P03428,G3V325
P03428,G3V529
P03428,G5E9W7
P03428,K7EK07
P03428,O00231
P03428,O00232
P03428,O00303
P03428,O00567
P03428,O15212
P03428,O15514
P03428,O43242
P03428,O43390
P03428,O75306
P03428,O75489
P03428,O75494
P03428,O95071
P03428,O95429
P03428,O95758
P03428,O95816
P03428,P00367
P03428,P02545
P03428,P07237
P03428,P08574
P03428,P08579
P03428,P08708
P03428,P09012
P03428,P09661
P03428,P11413
P03428,P13804
P03428,P14625
P03428,P24928
P03428,P31327
P03428,P33176
P03428,P33240
P03428,P33993
P03428,P34932
P03428,P35606
P03428,P39019
P03428,P46781
P03428,P47756
P03428,P49327
P03428,P49721
P03428,P50416
P03428,P52292
P03428,P52294
P03428,P52907
P03428,P53618
P03428,P54886
P03428,P55084
P03428,P55265
P03428,P61026
P03428,P61289
P03428,P62195
P03428,P62244
P03428,P62277
P03428,P62487
P03428,P62841
P03428,P62861
P03428,P62875
P03428,P63167
P03428,P68431
P03428,P82673
P03428,P82675
P03428,P82914
Q1K9H2,P06748
P03428,P82930
P03428,P82932
P03428,P82933
P03428,P98175
P03428,Q00577
P03428,Q04637
P03428,Q05048
P03428,Q09161
P03428,Q10570
P03428,Q12996
P03428,Q13011
P03428,Q13200
P03428,Q13509
P03428,Q13595
P03428,Q14247
P03428,Q14764
P03428,Q14974
P03428,Q14978
P03428,Q15008
P03428,Q15773
P03428,Q16531
P03428,Q2TAY7
P03428,Q2TB90
P03428,Q49AN9
P03428,Q53GQ0
P03428,Q5JW30
P03428,Q5SWX8
P03428,Q6DKI1
P03428,Q6NZI2
P03428,Q6PI48
P03428,Q6UB35
P03428,Q71DI3
P03428,Q7KZ85
P03428,Q7Z2W4
P03428,Q7Z6Z7
P03428,Q7Z7H8
P03428,Q8IX01
P03428,Q8IXM3
P03428,Q8N163
P03428,Q8N201
P03428,Q8NF37
P03428,Q8TAQ2
P03428,Q92522
P03428,Q92598
P03428,Q92615
P03428,Q92665
P03428,Q92769
P03428,Q92879
P03428,Q96D53
P03428,Q96DV4
P03428,Q96EL3
P03428,Q96EY1
P03428,Q96EY7
P03428,Q96KR1
P03428,Q96PK6
P03428,Q9BPW8
P03428,Q9BQA1
P03428,Q9BQG0
P03428,Q9BUJ2
P03428,Q9BYD1
P03428,Q9C005
P03428,Q9H2U1
P03428,Q9H7E9
P03428,Q9HAV7
P03428,Q9HD33
P03428,Q9NR56
P03428,Q9NVP1
P03428,Q9P015
P03428,Q9UBS4
