gene,mut,BME0304,BME0390,BME0736,BME1013,BME1044,BME1111,BME1361,BME1482,BME1577,BME1658,CBU CirA,CBU0388,CBU CirB,CBU0794,CBU CirC,CBU1198,CBU1217,CBU1314,CBU CirD,CBU_CirE,ST AvrA,ST CigR,ST GtgE,ST PipB,ST SipD,ST SopD,ST SptP,ST SpvB,ST SseC,ST SseG,ST SseI,ST SseK1,ST SseK2,ST SseK3,ST SteA,ST SteB
KEL1,KEL1,-1.295494913,1.982312099,0.630153577,1.102950786,-2.608847598,0.965191407,-0.756754577,0.904568517,2.807872433,-0.808921741,-1.447764401,-3.306758416,-0.017267175,-1.495330312,2.032292835,1.252469098,0.037643491,-1.951651877,0.459954453,0.572299867,-0.231492342,1.550751172,-1.488823202,0.130586316,2.036041254,-3.672698719,-3.404998389,1.421095686,0.730909303,-2.167847913,3.586148894,3.022553766,-1.21298983,2.714808632,3.259290347,0.71831371
TNA1,TNA1,2.968427017,-1.5571277,3.016659192,-0.853035346,-0.562533137,0.413300411,0.477163394,-0.200745108,2.978915416,1.517612076,-2.696595847,-1.09148935,0.979078272,-1.98634471,-0.951983411,-1.227913865,-0.718508377,-0.921143302,0.579882933,0.274227869,0.676542915,3.151668315,-1.086246745,0.590728764,0.356491878,-2.348242659,-3.435003175,2.198262892,-0.969747828,-3.218470453,-0.275324415,-0.951864904,-0.300423878,1.34222867,-0.010591242,-1.077268962
CLB6,CLB6,-2.203524851,-0.748504535,3.505144888,-0.91115037,3.909218115,1.718705123,-0.896648716,1.660560605,-1.404057752,-0.881994834,-0.226591424,-0.949048639,-1.471776693,-1.254412364,-2.317062042,3.598992998,-0.540281065,-2.827539149,2.155128297,0.552783402,0.547028594,0.29109011,0.316759043,0.29501316,1.172318424,-0.475286964,-3.443853621,0.539194453,-1.951708543,-3.213386025,2.790697651,-0.513010403,-0.397737654,1.950625132,-0.440101701,1.460691362
CDC14,CDC14-8,0.808945555,1.475853115,-0.102654713,1.189256406,2.79028077,1.113352305,-0.244423398,1.191638218,-0.23007738,-1.362560068,-1.413120883,0.59044102,-1.79298335,-1.684592082,0.339150721,0.060815609,-1.737058109,0.228344763,0.821769278,0.874157657,2.221702873,1.140270103,-1.677403432,0.730804724,1.178569817,0.151697776,-3.454665015,3.344987609,-3.523230902,-4.879693407,0.457161691,2.443671631,0.166470947,0.359338224,1.365444154,0.29038223
IRC14,IRC14,-0.125736494,1.066697131,0.17947876,1.423883637,1.672916532,0.144366972,0.626939778,1.681018354,0.705909441,0.836826254,-2.592606195,-1.508469457,0.693775115,-2.305334571,-0.490665861,-1.720275427,-1.358071766,-2.501278914,0.555731418,2.544111469,-1.313076814,0.977628184,0.780313702,-0.986852815,3.571290014,-1.373454744,-3.465142724,0.304211933,-1.605014944,-3.502550956,0.578859407,-2.065839747,-0.672123324,2.725035081,-0.516255136,1.460484722
RRT2,RRT2,0.62660593,-3.050254099,0.231760369,0.646154901,0.39531063,-1.26783282,1.263559923,4.202804122,1.543777958,-0.945760321,-1.277911448,-1.027812876,0.270907363,-1.424251303,-1.777640168,2.602558755,-2.021191141,-0.373876791,1.743815309,2.448040423,-1.867432957,0.544045208,1.437344891,-1.989018233,1.999273962,0.892148231,-3.485263995,0.332324405,0.213656759,-1.930771211,1.219324756,-0.183326153,-2.537207306,3.421576531,-0.58428777,1.753632802
MET30,MET30-9,-1.051904959,0.55937294,-0.70104104,-3.085994363,-0.679104456,-3.064942305,0.081046595,0.307890014,-2.217560956,0.816618597,2.188024575,-2.403048142,2.159603025,2.649230492,4.466337962,-1.67577014,-3.41173534,1.775100534,-0.061584623,-1.6151584,-0.506874836,-0.074202107,-2.05831035,-0.198848818,0.175652514,0.387882305,-3.499330839,1.495924523,-0.910326961,-1.311449341,-1.152893553,2.295717779,-0.895758837,0.98141584,-2.251978938,1.034986671
SEC20,SEC20-1,-1.81358091,-1.896509392,-1.077266717,-1.358445046,2.562366713,-2.432503795,0.597400677,-1.022575198,1.013243604,-1.52057796,-1.198312981,0.151755251,-0.868750207,1.334919519,-0.748256576,2.112593193,-5.449346912,0.989660663,0.653966236,2.242693,3.576432852,1.238003141,3.003000989,2.334467047,0.30580847,-1.427306899,-3.50525663,3.14311398,-2.616449803,-2.06552303,0.074856189,-5.879985207,3.972810614,-2.213492946,-2.503843528,0.502388814
TFC6,TFC6-M1,-1.2118672,1.042991037,2.308607964,-0.208340004,0.44797091,2.67763158,0.049234511,1.082121319,-0.000876152,0.765115701,-2.159750603,-1.945373775,0.069624968,-1.298218362,-5.141784557,2.378297746,0.030909895,-2.803662248,0.609485201,0.929330313,-0.203423849,2.402297242,0.512551632,-1.002877035,-1.232374824,-1.675532702,-3.505931699,3.05365218,-0.106026303,-2.349314985,2.594549898,0.134117236,0.521122536,0.264894553,0.249606051,-1.767035268
RRP3,RRP3-5001,3.364322617,3.714870281,2.085467427,2.578752973,3.933023297,0.617597304,-0.541955781,-0.96914778,1.472194846,2.156120281,1.049650398,-2.987158479,-2.194316569,1.832563884,0.838991634,-2.180526993,-3.121554591,-3.34725628,-0.581098273,-0.841150424,-1.127980287,0.748446969,-0.517455592,-0.840550596,-0.176348126,-3.357605238,-3.521630469,2.258751437,-2.723371005,-4.296447653,-0.695045021,2.704512961,-0.112942814,-0.88741695,0.148234005,0.007362927
FUB1,FUB1,0.737887926,-2.542498494,3.010909952,-1.475320428,2.465592918,0.024713532,2.244211813,-0.410297374,2.069682462,-0.569867219,-3.062482151,-0.068930202,-3.285660097,-1.049449929,-1.048141168,-1.085796771,-0.269374396,-0.523255008,-0.183867136,0.453579196,1.392125909,2.513871699,1.016461171,-1.070964822,3.027164435,-2.392491882,-3.53193672,3.194172864,-1.084349504,-2.070267507,1.432443234,-0.635509678,1.162403652,-0.257826751,1.7750164,1.157025308
TOM7,TOM7,-1.939265562,-0.147273919,3.690661949,0.007760213,1.760593246,3.027369014,1.18503626,-1.068560658,3.086391056,-1.430901813,-3.983948899,0.283556988,0.351897806,-1.607401007,0.918305083,0.168135013,-0.528104605,-2.230810809,-1.361962948,-0.121476914,0.151177638,-0.890515165,1.379127615,0.863690482,0.829201621,0.016799879,-3.53406585,-0.706900691,-0.685019994,-1.741404714,4.205156335,-1.755380834,-0.449768572,2.584312752,2.013246793,-1.883114578
CDC8,CDC8-1,-0.269479078,0.272524041,-2.480192876,2.410955975,-0.80381799,-3.250621578,-2.754147193,3.146624551,-5.079022086,3.385657558,1.844476478,-1.244538765,1.152987263,4.311902717,2.633933969,3.204290973,-1.631647856,-1.885319542,3.538178941,1.24130011,3.137219667,0.919960719,-2.79429618,0.725897075,0.111381609,-0.149774482,-3.545327206,0.706168229,-2.170301807,0.948712922,-1.462232696,0.784414299,1.091585529,1.088569879,-1.076973595,4.377688274
SMC5,SMC5-6,-1.703500825,-2.663519822,0.411835191,1.368391701,-0.64972446,2.907167609,1.385887928,0.087038048,0.026493628,1.314021881,-4.361838854,2.180300759,-3.380767872,-2.885904572,0.327449326,0.100596399,-0.767989216,-1.063409832,-0.987087963,0.893165913,1.490664578,4.567428113,-0.265516142,3.117392327,0.268468315,-0.121659052,-3.551548138,2.31523757,-1.097762333,-3.087637909,1.514082669,-1.128115175,-0.884793315,1.638137055,0.683771944,3.271307443
ERO1,ERO1-1,-2.990241003,0.240765238,-0.01514139,0.265464105,1.837230228,0.320515818,0.807072284,2.176263403,-0.308820369,0.643335897,-0.801616102,-4.391690171,1.886470461,-3.370923629,-0.101934659,-0.551120997,-4.930275402,-1.708687624,2.450471638,2.404700217,-3.078343938,-0.027550095,0.069604118,-1.438938523,0.78823507,-0.135680814,-3.56523765,2.837177547,0.142962361,-1.986972052,-1.000580741,1.638386897,-0.075712206,-0.265926236,-2.624509095,1.157065951
HSP10,HSP10-TS,3.159999687,0.521111612,-0.644139727,0.081839691,3.171195713,0.117316301,-2.991755022,0.883341022,2.427910383,1.314961061,0.749574965,-3.517929614,-0.491181908,2.013045902,-0.342200675,-0.213635621,-0.073452375,-2.99005239,1.591118267,-0.102890986,1.094752203,2.442287598,0.17313227,1.02983121,0.748462257,-1.55953307,-3.571093943,2.699749104,1.301336129,1.219041788,-1.0780367,-1.366671497,-1.039723609,-0.379789956,1.870846669,0.170102263
RTG1,RTG1,-0.518111693,-0.987898882,1.786267722,1.806841277,-0.472709798,-3.711497335,0.169676455,1.041385376,1.397039852,0.217312223,-2.813265614,-1.410420883,-0.411147601,-3.998474793,-1.48362005,1.191595133,-1.727203817,-0.969446031,1.877298597,1.889149522,-0.429068154,3.111416032,0.87748888,0.013772155,3.77876572,-2.666231812,-3.581049125,3.420259588,-2.608752716,-3.954674695,1.162648883,3.146425658,-1.49197403,-0.352875758,0.980407564,1.232634413
IOC3,IOC3,0.918474255,1.449680227,1.539143646,0.48101217,-0.298442835,-2.060599955,1.69773349,1.420152822,1.271699923,1.562157099,-1.509744359,-3.239940146,-0.222287179,-2.129569219,-0.884583857,2.36090473,-0.120469001,-2.593571818,2.187291865,0.273794252,-2.222759415,1.357023072,-1.696292038,0.178098416,1.116266801,-0.379646476,-3.603011859,3.264136323,-1.266594572,-2.412428306,1.689934082,1.043713508,-3.629397989,0.640784764,0.128956924,-0.331901969
PRP39,PRP39-1,0.311684054,-2.067500615,2.323059174,3.695340461,2.10994382,0.330276916,0.748997947,2.256875671,-0.053091419,-0.532544086,-1.660457886,-3.474516405,-2.434870011,-1.027089705,-1.090562197,3.019419629,-3.550223382,-1.674561307,4.500867955,2.798981911,-0.584728502,4.027993877,-2.041694861,1.907092651,1.962729712,-3.137254744,-3.606832895,2.090075299,-2.558650631,-4.126592626,-1.467346631,-0.838321427,0.805366295,0.373324014,-0.769554675,-0.433882199
TDH3,TDH3,1.483002412,-3.395349884,1.775784244,0.274513363,0.812193595,-2.800858134,0.575223855,2.655498599,2.156173617,-2.116370117,-3.209055265,-1.145804332,-0.102743861,-2.019475361,-1.331386005,1.755803638,-2.230222821,-1.037647603,2.852199952,2.281336184,0.876410791,1.847717724,2.562794568,-0.276009672,-0.471435372,-1.591384963,-3.60842528,2.578380375,-2.482363085,-3.993145657,0.382382554,-1.069620363,1.278187757,1.167824075,-2.003862915,1.412464033
NSE4,NSE4-TS2,-1.517334396,2.211156386,-2.223335358,2.617677959,0.887384384,-3.757995145,-2.630089858,-0.395967214,-0.356161392,-1.174418469,-1.891341565,0.774539168,1.686388939,1.563390544,-0.768042939,0.040202663,0.572088405,-1.655312913,-1.342085288,0.077612638,0.495087066,1.200357911,-0.903089735,2.772391936,1.031974114,-2.226273846,-3.609244831,1.88527705,-1.271253151,-2.909889153,0.582786249,0.972241387,-2.932225574,3.208978962,-0.38458946,-0.73148913
COS12,COS12,-1.882124373,-0.204394247,1.458801287,3.594571517,0.037299097,-2.080734238,0.80164006,1.067041684,1.783627983,0.04566829,-0.825358499,-2.302013141,0.645439469,-1.305029644,0.664634716,0.123032927,0.003533716,-2.309067013,0.308996283,0.648748576,-1.427155368,2.419817464,-0.119907241,0.749327359,2.228898274,-1.538604829,-3.656508204,2.900059823,-1.61241221,-3.15916032,0.818624655,1.64911629,0.507691263,1.08821499,-0.154301439,0.363412943
SEC23,SEC23-1,-2.240420088,-1.747159963,-1.799819142,2.589379557,-2.499688819,-1.455768085,-0.015382686,3.008952639,0.865465045,-1.321623651,-0.217139128,-2.004184027,-0.348584628,1.315921706,-1.228122173,3.732133149,-2.478577578,-3.167064565,1.628936652,3.344735638,-4.154843818,1.485898044,-0.493395603,-1.066784391,3.987836325,-3.115755148,-3.672281073,2.839189602,-0.352624373,-2.317152431,3.536469569,2.254481341,-1.872462214,2.026690488,1.348361793,0.171037254
SLY1,SLY1-TS,-4.40156214,-3.068196364,-2.04418101,-1.457060001,0.530112154,1.364471016,-1.462255065,1.475131409,-0.256119766,-0.661201012,-1.528636923,2.136704882,-4.529003034,-0.492305468,-2.47458715,3.846660729,-4.046628266,-0.161791173,0.75946849,4.62436508,3.527340821,1.569731321,7.263125931,-0.126302295,0.204345239,-3.463759428,-3.692010186,0.926565159,6.999426166,4.904717663,-0.471866839,-0.641799501,-3.151691116,-2.125858513,-0.627508544,6.694637904
PKC1,PKC1-1,1.463002703,2.146388775,2.246462389,2.007043958,2.834298519,0.415312168,1.938688072,-2.021784362,2.247723233,0.534952004,-1.275235969,-6.533713881,0.975837893,-1.040236595,0.716832669,-2.329828429,-2.377285557,-2.859420496,-0.676225096,-2.092316422,-0.134213907,0.265708972,2.454833353,-0.545240122,-1.44093789,0.048358183,-3.70121597,2.749704752,-4.430026661,-4.965406704,-1.522581058,-0.103040691,4.249266606,1.656417744,-3.182437435,-1.251167403
SDT1,SDT1,-0.195631452,0.430967572,1.594548328,-0.293475094,0.965561487,-2.469805229,-0.838649281,0.29136532,1.644582099,-1.097840448,-2.569095712,-1.11291471,0.287524996,1.069751851,9.62E-05,1.350382974,-1.422852717,-2.617649202,0.325022774,0.968561857,-0.923534416,0.518635704,-0.350360238,-1.03262172,1.294423755,-2.025820785,-3.733710632,3.827680323,-2.161651557,-3.173559608,0.875039043,0.218001882,-0.482947968,-1.397874337,1.215825171,-0.670277364
MZM1,MZM1,-0.419202376,0.82908212,2.493270833,1.113501286,0.000351159,-1.462079732,1.435131277,1.155772759,1.349326926,0.845319337,-4.117507703,-1.795108639,-0.588850165,-2.458017897,-1.227436271,-0.062070417,-1.152780132,-0.406503544,0.84031245,0.858800749,-2.30990027,2.582406913,1.041307329,-0.428757387,-0.45925263,-0.125722114,-3.750566672,0.90535938,-1.171411772,-1.748080759,0.710696189,0.23777247,-3.564990947,0.426616389,1.816022871,-0.52848324
BRN1,BRN1-16,-2.678292636,1.963054225,0.640696324,-2.194278458,0.078586257,1.363791874,1.34388523,-1.386546881,1.525915116,0.36119728,-0.206172598,0.420848151,1.128565291,-2.289438081,-1.261455498,0.365021339,-0.99881172,-1.743249305,-0.824795127,0.228370057,1.500880164,0.910415,-0.15087055,0.413475046,0.025716423,-1.458767643,-3.770701227,0.621133589,-2.771497277,-2.22390266,0.322269522,-1.700356931,-0.373787382,-0.184038485,-0.316736661,1.684197453
HYM1,HYM1-15,-0.98854679,1.869997603,-4.034051373,1.085033242,1.400385036,-0.861302852,-1.050062196,-0.921041779,-0.421110999,2.033788266,-2.058085564,-1.310833691,3.432074252,-1.461775661,-1.796904955,-1.107198363,-2.656874387,0.13321364,-0.876333302,0.066671253,2.406692949,3.151367382,-0.977432071,-0.813708325,1.755637225,-2.25545936,-3.772989785,2.701980843,-2.947927753,-3.665984983,-0.207477025,0.716338673,2.191612838,-0.806429711,-1.439704664,-1.135605932
TSC3,TSC3-2,-2.176577837,2.386162985,2.942698053,-0.727752582,1.405031482,-2.362598163,-0.408189037,-1.493857971,-1.194423784,-2.738223075,-1.937613032,0.332449286,1.02818506,1.188849728,0.351878568,-2.771794358,-1.783492011,-1.020377442,-0.577165994,1.06567158,-1.391735241,1.692011895,-3.782477332,1.423938211,3.964371645,-2.457136748,-3.800233133,2.469528304,-3.314657812,-5.425404162,0.239356647,1.78511306,0.562530799,1.973167989,0.811516152,-2.552648362
RNT1,RNT1-TS,0.234795645,-1.00227483,2.174678413,-1.554487931,5.373975938,-0.402239347,1.507698815,2.081327618,0.07864894,2.22742405,-0.421766555,-6.335238335,-0.486765099,-2.807609674,0.62513062,1.708066193,-2.493441627,-2.740950032,3.842688014,1.629454724,-0.359314255,0.519488185,-3.69929566,0.712857579,3.097461443,-1.05543449,-3.809333726,1.164570402,-0.587721528,-1.35717663,1.630142341,0.077841198,-2.149675265,2.678810765,-1.284362169,-1.002950949
YJL175W,YJL175W,-0.594300092,-2.081267442,3.328514963,-0.250107823,1.665749495,1.865588372,1.017040218,-0.620644813,4.292526624,1.758539995,-3.147213654,-0.396863631,-2.229039206,-1.745380357,-1.653216393,0.47190512,-2.31804385,-1.454524182,-1.068943531,0.657436581,2.676581267,0.707423268,4.997296424,-1.116438785,2.579707603,-2.385663425,-3.836586535,2.606247106,-1.64267838,-4.417981624,-0.00103873,-1.663538158,4.509491707,2.949866962,1.78494388,1.853025065
ALG13,ALG13-5001,-1.477720665,-1.475858951,1.300605885,-0.587121437,2.62904343,-1.722693929,-0.590513369,2.487673889,-1.837878368,2.15054712,2.010213035,-4.296225688,0.288784069,-4.32090244,-1.872128604,2.512413666,-4.97998957,-5.612241583,5.346656781,4.071026213,-1.867073272,1.860753219,1.83463041,0.651741385,2.006808898,-1.97712188,-3.837771816,3.824198091,-0.548398863,-4.758831483,-0.581634992,1.658547681,4.108815186,1.322608367,-1.836572917,0.202341548
GPI13,GPI13-3-SUPP1,-1.403971702,0.045613058,1.725634246,-1.011985977,2.282187989,-0.846510644,-0.87441286,0.404386853,1.520221059,-0.394067959,0.718736625,-5.199189635,3.418123865,-0.52350082,-0.716938367,-0.999918318,-0.292754973,-1.191231207,1.976364605,0.164796983,0.369924774,2.138003006,2.624027637,-2.218714022,0.575056305,-2.807321644,-3.847958215,1.063659446,1.22801563,-1.509122139,-0.609133466,-0.474579524,-0.192746565,0.667740284,-0.324407713,0.175816297
YMR294W,YMR294W-A,0.661337106,-2.127042717,0.028111123,2.16807122,0.431137249,0.27568539,-0.152153045,0.753564682,1.863910758,3.297895656,-1.351415011,-1.193575726,1.546535279,-3.530745381,1.328835686,-0.702274694,-1.989352243,-2.602748885,-0.682729115,-0.314011651,0.848863745,-0.27780384,2.028215506,-0.400747402,0.662629542,-0.972480193,-3.848050788,1.023215569,-1.120974508,-3.379354686,-0.679627367,1.605079391,1.609583782,0.92519128,-0.888386489,1.253368826
SEC17,SEC17-1,-6.065231562,-3.321116018,1.880352356,0.861398222,4.591038542,2.437650618,2.823364073,1.763216351,-1.355337887,-1.305844814,0.721210951,-3.033996226,-1.142766315,-3.847085359,-1.288739533,1.313512853,-1.008711214,0.642706777,-0.767956055,2.218504593,6.242338912,1.003876148,5.351290433,-0.215508929,-0.681200835,-5.117087228,-3.859641651,0.566861841,6.588982553,4.676107307,-1.3157665,0.397031176,-5.075421485,-4.614227693,-1.062781458,4.507222837
STI1,STI1,2.094501804,1.246057891,1.728730169,-1.348494925,2.09729249,0.57877443,1.411036716,0.731652109,2.726858377,2.115554643,-1.557208689,-2.069765943,-1.84228532,-5.294939164,0.218224162,0.363955871,0.882441195,-0.940043748,1.187484993,-0.685390821,0.919558707,1.195342577,2.113380817,-0.55275341,0.310389782,-1.388531535,-3.910667797,2.059767602,-1.372668903,-2.093995407,0.747556321,0.199337622,-0.417319188,0.313074476,1.591847096,-0.604606861
PRE6,PRE6-5001,2.19703207,0.650791435,1.078845227,-2.419003571,3.966119902,-3.827535098,-1.351634267,0.517223241,-1.501706077,-1.797409716,-0.035973672,-7.489297974,1.772149841,-2.785690534,0.790074992,2.711665485,-0.787721324,-3.470414706,1.867413807,0.86065298,0.222318342,3.148639689,-1.142075923,-2.566617409,1.770750632,-4.049564223,-3.942966122,2.224516199,0.344527141,-2.844336057,-0.164394931,3.158443546,1.529887013,3.81768099,-2.259472488,-0.498120393
YHR020W,YHR020W-5001,0.726060082,-0.85510605,2.425747121,1.617273135,2.416171647,-1.102056686,4.647643819,0.257669618,3.25061095,3.087317999,-2.81643663,-5.023492272,-0.466643417,-3.903017532,-3.261253481,0.139585589,-0.255300332,-1.969670208,0.580792383,-0.525012362,-1.182662033,1.33534739,1.958648817,-0.238671189,1.330921753,-2.494429333,-3.944093623,2.906572871,-3.001715217,-4.615487492,2.339423889,-0.137784803,1.459851186,2.27562394,0.79779437,-1.59842964
RLI1,RLI1-5001,1.318587329,2.117948235,2.839556628,-0.376458187,2.849420499,-1.12485652,0.106223086,-0.976015944,1.731024746,0.795512045,1.169278118,-5.384620823,-0.078423396,1.224533301,0.007204793,0.261602384,0.919604858,-2.074641635,-0.408377712,-0.411412113,0.367097048,2.727699454,0.336965539,-1.350568248,-0.373366307,-2.926211234,-3.953888563,2.987535853,1.735823572,0.121749988,-4.112321319,1.320594992,1.320378158,-2.970363153,-2.849652624,0.084549356
CDC16,CDC16-1,-1.800107719,1.431699826,-1.300183648,0.866361938,-1.22258183,0.723107272,-1.184680763,3.96541809,-1.865920141,-0.29156441,0.03513508,0.748923244,-0.323874492,-2.27673593,3.480997872,2.568572892,-1.568670981,-1.048369128,0.88537648,1.819588026,1.886000695,-0.992681122,-0.51767191,-0.969297481,2.490866873,-1.766330461,-3.965848737,0.833535418,-0.115863589,-1.405222045,0.713436873,4.123160314,0.093936706,3.818632925,1.53139971,0.325542107
RPS29B,RPS29B,-2.019068081,-0.55616282,0.525100068,2.491754647,1.214191487,0.736425005,0.655789389,0.915096912,1.932412714,2.425550022,-2.240973181,-2.764350733,1.837987518,-1.743237567,0.666393541,0.281020663,-3.282397711,-2.280845369,1.24695512,0.455923183,-1.803181418,1.922146183,-0.88275255,-1.609091344,0.803527046,-2.064542806,-3.989528585,0.478032896,-0.804516053,-1.799155992,0.950737101,2.256059894,-0.763565795,2.82544468,-0.471576533,-0.849719093
CDC15,CDC15-1,0.587108764,2.601093299,3.901511724,-1.622597506,2.940154711,0.856919152,-0.022709294,-0.44938884,1.508661082,0.835642528,-1.72712836,-4.767340179,0.428116706,-0.498420166,-0.227608639,0.450100726,1.736671268,-1.64371582,-0.901438878,-0.477830437,-0.06545845,2.509629719,-2.767043614,3.04153477,2.92350571,-0.740208796,-3.999980527,0.82035573,-2.048621168,-3.955994966,0.650334319,-1.687007495,0.363316813,1.310084859,1.721638505,1.086004736
